Date,Hour,Ontario Demand
12-Nov-15,21,16773
12-Nov-15,22,16085
12-Nov-15,23,14999
12-Nov-15,24,13864
13-Nov-15,1,12766
13-Nov-15,2,12331
13-Nov-15,3,12039
13-Nov-15,4,11991
13-Nov-15,5,11986
13-Nov-15,6,12736
13-Nov-15,7,14110
13-Nov-15,8,15410
13-Nov-15,9,15793
13-Nov-15,10,16068
13-Nov-15,11,16041
13-Nov-15,12,15910
13-Nov-15,13,15859
13-Nov-15,14,15749
13-Nov-15,15,15835
13-Nov-15,16,15937
13-Nov-15,17,16559
13-Nov-15,18,17307
13-Nov-15,19,17035
13-Nov-15,20,16869
13-Nov-15,21,16495
13-Nov-15,22,15874
13-Nov-15,23,14818
13-Nov-15,24,13897
14-Nov-15,1,13156
14-Nov-15,2,12741
14-Nov-15,3,12464
14-Nov-15,4,12364
14-Nov-15,5,12374
14-Nov-15,6,12583
14-Nov-15,7,13078
14-Nov-15,8,13900
14-Nov-15,9,14721
14-Nov-15,10,14905
14-Nov-15,11,15008
14-Nov-15,12,15214
14-Nov-15,13,15067
14-Nov-15,14,14839
14-Nov-15,15,14677
14-Nov-15,16,14903
14-Nov-15,17,15742
14-Nov-15,18,16720
14-Nov-15,19,16441
14-Nov-15,20,15912
14-Nov-15,21,15432
14-Nov-15,22,14820
14-Nov-15,23,14103
14-Nov-15,24,13236
15-Nov-15,1,12479
15-Nov-15,2,11960
15-Nov-15,3,11736
15-Nov-15,4,11545
15-Nov-15,5,11545
15-Nov-15,6,11696
15-Nov-15,7,12053
15-Nov-15,8,12478
15-Nov-15,9,12818
15-Nov-15,10,13204
15-Nov-15,11,13341
15-Nov-15,12,13388
15-Nov-15,13,13324
15-Nov-15,14,13446
15-Nov-15,15,13525
15-Nov-15,16,13926
15-Nov-15,17,15042
15-Nov-15,18,16363
15-Nov-15,19,16338
15-Nov-15,20,16006
15-Nov-15,21,15527
15-Nov-15,22,14896
15-Nov-15,23,13997
15-Nov-15,24,13122
16-Nov-15,1,12361
16-Nov-15,2,11963
16-Nov-15,3,11816
16-Nov-15,4,11809
16-Nov-15,5,12065
16-Nov-15,6,12951
16-Nov-15,7,14579
16-Nov-15,8,15663
16-Nov-15,9,15617
16-Nov-15,10,15070
16-Nov-15,11,14802
16-Nov-15,12,14729
16-Nov-15,13,14806
16-Nov-15,14,14828
16-Nov-15,15,14941
16-Nov-15,16,15397
16-Nov-15,17,16571
16-Nov-15,18,17687
16-Nov-15,19,17620
16-Nov-15,20,17438
16-Nov-15,21,17040
16-Nov-15,22,16054
16-Nov-15,23,14909
16-Nov-15,24,13722
17-Nov-15,1,12860
17-Nov-15,2,12446
17-Nov-15,3,12293
17-Nov-15,4,12269
17-Nov-15,5,12384
17-Nov-15,6,13097
17-Nov-15,7,14560
17-Nov-15,8,15608
17-Nov-15,9,15609
17-Nov-15,10,15254
17-Nov-15,11,15152
17-Nov-15,12,15095
17-Nov-15,13,14791
17-Nov-15,14,14867
17-Nov-15,15,15016
17-Nov-15,16,15518
17-Nov-15,17,16685
17-Nov-15,18,17919
17-Nov-15,19,17492
17-Nov-15,20,17318
17-Nov-15,21,16945
17-Nov-15,22,16245
17-Nov-15,23,15008
17-Nov-15,24,13813
18-Nov-15,1,12970
18-Nov-15,2,12473
18-Nov-15,3,12233
18-Nov-15,4,12105
18-Nov-15,5,12209
18-Nov-15,6,12830
18-Nov-15,7,14235
18-Nov-15,8,15502
18-Nov-15,9,15572
18-Nov-15,10,15269
18-Nov-15,11,15288
18-Nov-15,12,15317
18-Nov-15,13,15369
18-Nov-15,14,15581
18-Nov-15,15,15608
18-Nov-15,16,15902
18-Nov-15,17,16743
18-Nov-15,18,17745
18-Nov-15,19,17288
18-Nov-15,20,17005
18-Nov-15,21,16529
18-Nov-15,22,15785
18-Nov-15,23,14683
18-Nov-15,24,13511
19-Nov-15,1,12580
19-Nov-15,2,12091
19-Nov-15,3,11810
19-Nov-15,4,11695
19-Nov-15,5,11748
19-Nov-15,6,12271
19-Nov-15,7,13717
19-Nov-15,8,15164
19-Nov-15,9,15313
19-Nov-15,10,15245
19-Nov-15,11,15123
19-Nov-15,12,15039
19-Nov-15,13,14952
19-Nov-15,14,15140
19-Nov-15,15,15276
19-Nov-15,16,15462
19-Nov-15,17,16279
19-Nov-15,18,17267
19-Nov-15,19,17161
19-Nov-15,20,16933
19-Nov-15,21,16633
19-Nov-15,22,15942
19-Nov-15,23,14839
19-Nov-15,24,13738
20-Nov-15,1,12786
20-Nov-15,2,12423
20-Nov-15,3,12142
20-Nov-15,4,12082
20-Nov-15,5,12232
20-Nov-15,6,12845
20-Nov-15,7,14361
20-Nov-15,8,15644
20-Nov-15,9,15484
20-Nov-15,10,15105
20-Nov-15,11,15036
20-Nov-15,12,15100
20-Nov-15,13,14956
20-Nov-15,14,15001
20-Nov-15,15,15102
20-Nov-15,16,15513
20-Nov-15,17,16515
20-Nov-15,18,17623
20-Nov-15,19,17480
20-Nov-15,20,17155
20-Nov-15,21,16869
20-Nov-15,22,16460
20-Nov-15,23,15440
20-Nov-15,24,14233
21-Nov-15,1,13274
21-Nov-15,2,12797
21-Nov-15,3,12616
21-Nov-15,4,12509
21-Nov-15,5,12379
21-Nov-15,6,12633
21-Nov-15,7,13330
21-Nov-15,8,14127
21-Nov-15,9,14738
21-Nov-15,10,15318
21-Nov-15,11,15528
21-Nov-15,12,15701
21-Nov-15,13,15776
21-Nov-15,14,15742
21-Nov-15,15,15557
21-Nov-15,16,15720
21-Nov-15,17,16448
21-Nov-15,18,17219
21-Nov-15,19,16885
21-Nov-15,20,16397
21-Nov-15,21,15884
21-Nov-15,22,15366
21-Nov-15,23,14511
21-Nov-15,24,13569
22-Nov-15,1,12849
22-Nov-15,2,12259
22-Nov-15,3,12000
22-Nov-15,4,11933
22-Nov-15,5,12069
22-Nov-15,6,12213
22-Nov-15,7,12656
22-Nov-15,8,13185
22-Nov-15,9,13810
22-Nov-15,10,14179
22-Nov-15,11,14308
22-Nov-15,12,14496
22-Nov-15,13,14578
22-Nov-15,14,14660
22-Nov-15,15,14808
22-Nov-15,16,15352
22-Nov-15,17,16409
22-Nov-15,18,17737
22-Nov-15,19,17432
22-Nov-15,20,17229
22-Nov-15,21,16819
22-Nov-15,22,16363
22-Nov-15,23,15517
22-Nov-15,24,14539
23-Nov-15,1,13764
23-Nov-15,2,13329
23-Nov-15,3,13007
23-Nov-15,4,13084
23-Nov-15,5,13342
23-Nov-15,6,14022
23-Nov-15,7,15440
23-Nov-15,8,16828
23-Nov-15,9,16782
23-Nov-15,10,16579
23-Nov-15,11,16434
23-Nov-15,12,16437
23-Nov-15,13,16235
23-Nov-15,14,16235
23-Nov-15,15,16442
23-Nov-15,16,16908
23-Nov-15,17,17968
23-Nov-15,18,19239
23-Nov-15,19,18839
23-Nov-15,20,18609
23-Nov-15,21,18179
23-Nov-15,22,17436
23-Nov-15,23,16212
23-Nov-15,24,15030
24-Nov-15,1,14222
24-Nov-15,2,13819
24-Nov-15,3,13595
24-Nov-15,4,13453
24-Nov-15,5,13515
24-Nov-15,6,14210
24-Nov-15,7,15551
24-Nov-15,8,16914
24-Nov-15,9,17062
24-Nov-15,10,16830
24-Nov-15,11,16904
24-Nov-15,12,16901
24-Nov-15,13,16630
24-Nov-15,14,16571
24-Nov-15,15,16730
24-Nov-15,16,16912
24-Nov-15,17,17882
24-Nov-15,18,18828
24-Nov-15,19,18712
24-Nov-15,20,18500
24-Nov-15,21,18162
24-Nov-15,22,17396
24-Nov-15,23,16287
24-Nov-15,24,15123
25-Nov-15,1,14178
25-Nov-15,2,13724
25-Nov-15,3,13418
25-Nov-15,4,13356
25-Nov-15,5,13451
25-Nov-15,6,13963
25-Nov-15,7,15461
25-Nov-15,8,16784
25-Nov-15,9,16785
25-Nov-15,10,16536
25-Nov-15,11,16306
25-Nov-15,12,15979
25-Nov-15,13,15706
25-Nov-15,14,15506
25-Nov-15,15,15539
25-Nov-15,16,16012
25-Nov-15,17,17029
25-Nov-15,18,18138
25-Nov-15,19,18017
25-Nov-15,20,17768
25-Nov-15,21,17442
25-Nov-15,22,16621
25-Nov-15,23,15529
25-Nov-15,24,14271
26-Nov-15,1,13242
26-Nov-15,2,12810
26-Nov-15,3,12516
26-Nov-15,4,12426
26-Nov-15,5,12523
26-Nov-15,6,13177
26-Nov-15,7,14592
26-Nov-15,8,16046
26-Nov-15,9,16287
26-Nov-15,10,16087
26-Nov-15,11,16077
26-Nov-15,12,16003
26-Nov-15,13,16112
26-Nov-15,14,16111
26-Nov-15,15,16056
26-Nov-15,16,16161
26-Nov-15,17,16958
26-Nov-15,18,17769
26-Nov-15,19,17563
26-Nov-15,20,17275
26-Nov-15,21,17037
26-Nov-15,22,16349
26-Nov-15,23,15094
26-Nov-15,24,13890
27-Nov-15,1,13014
27-Nov-15,2,12501
27-Nov-15,3,12210
27-Nov-15,4,12119
27-Nov-15,5,12097
27-Nov-15,6,12590
27-Nov-15,7,14156
27-Nov-15,8,15552
27-Nov-15,9,16158
27-Nov-15,10,16180
27-Nov-15,11,16102
27-Nov-15,12,16385
27-Nov-15,13,16382
27-Nov-15,14,16379
27-Nov-15,15,16336
27-Nov-15,16,16403
27-Nov-15,17,17224
27-Nov-15,18,17601
27-Nov-15,19,17319
27-Nov-15,20,17134
27-Nov-15,21,16849
27-Nov-15,22,16328
27-Nov-15,23,15654
27-Nov-15,24,14594
28-Nov-15,1,13692
28-Nov-15,2,13192
28-Nov-15,3,12715
28-Nov-15,4,12635
28-Nov-15,5,12609
28-Nov-15,6,12962
28-Nov-15,7,13587
28-Nov-15,8,14422
28-Nov-15,9,15295
28-Nov-15,10,15884
28-Nov-15,11,15863
28-Nov-15,12,15926
28-Nov-15,13,15603
28-Nov-15,14,15250
28-Nov-15,15,15017
28-Nov-15,16,15387
28-Nov-15,17,16242
28-Nov-15,18,17435
28-Nov-15,19,17378
28-Nov-15,20,17026
28-Nov-15,21,16711
28-Nov-15,22,16217
28-Nov-15,23,15523
28-Nov-15,24,14500
29-Nov-15,1,13771
29-Nov-15,2,13308
29-Nov-15,3,13021
29-Nov-15,4,12856
29-Nov-15,5,12827
29-Nov-15,6,13097
29-Nov-15,7,13498
29-Nov-15,8,14077
29-Nov-15,9,14563
29-Nov-15,10,14895
29-Nov-15,11,15042
29-Nov-15,12,15058
29-Nov-15,13,15143
29-Nov-15,14,15176
29-Nov-15,15,15385
29-Nov-15,16,15913
29-Nov-15,17,17015
29-Nov-15,18,18254
29-Nov-15,19,17944
29-Nov-15,20,17570
29-Nov-15,21,17231
29-Nov-15,22,16510
29-Nov-15,23,15567
29-Nov-15,24,14491
30-Nov-15,1,13755
30-Nov-15,2,13426
30-Nov-15,3,13247
30-Nov-15,4,13321
30-Nov-15,5,13535
30-Nov-15,6,14070
30-Nov-15,7,15593
30-Nov-15,8,16908
30-Nov-15,9,17311
30-Nov-15,10,17196
30-Nov-15,11,17179
30-Nov-15,12,16802
30-Nov-15,13,16685
30-Nov-15,14,16660
30-Nov-15,15,16570
30-Nov-15,16,16920
30-Nov-15,17,17840
30-Nov-15,18,19119
30-Nov-15,19,18846
30-Nov-15,20,18602
30-Nov-15,21,18300
30-Nov-15,22,17572
30-Nov-15,23,16237
30-Nov-15,24,15122
1-Dec-15,1,14158
1-Dec-15,2,13718
1-Dec-15,3,13557
1-Dec-15,4,13380
1-Dec-15,5,13486
1-Dec-15,6,14213
1-Dec-15,7,15435
1-Dec-15,8,16936
1-Dec-15,9,17296
1-Dec-15,10,17167
1-Dec-15,11,17221
1-Dec-15,12,17341
1-Dec-15,13,17351
1-Dec-15,14,17465
1-Dec-15,15,17468
1-Dec-15,16,17672
1-Dec-15,17,18433
1-Dec-15,18,19161
1-Dec-15,19,18588
1-Dec-15,20,18189
1-Dec-15,21,17888
1-Dec-15,22,17096
1-Dec-15,23,15902
1-Dec-15,24,14683
2-Dec-15,1,13710
2-Dec-15,2,13277
2-Dec-15,3,13036
2-Dec-15,4,13030
2-Dec-15,5,13180
2-Dec-15,6,13904
2-Dec-15,7,15352
2-Dec-15,8,16719
2-Dec-15,9,16762
2-Dec-15,10,16585
2-Dec-15,11,16462
2-Dec-15,12,16394
2-Dec-15,13,16328
2-Dec-15,14,16320
2-Dec-15,15,16465
2-Dec-15,16,16742
2-Dec-15,17,17744
2-Dec-15,18,18832
2-Dec-15,19,18422
2-Dec-15,20,18390
2-Dec-15,21,18147
2-Dec-15,22,17477
2-Dec-15,23,16230
2-Dec-15,24,14896
3-Dec-15,1,13967
3-Dec-15,2,13554
3-Dec-15,3,13221
3-Dec-15,4,13109
3-Dec-15,5,13290
3-Dec-15,6,13812
3-Dec-15,7,15265
3-Dec-15,8,16671
3-Dec-15,9,16861
3-Dec-15,10,16686
3-Dec-15,11,16468
3-Dec-15,12,16379
3-Dec-15,13,16144
3-Dec-15,14,16217
3-Dec-15,15,16304
3-Dec-15,16,16688
3-Dec-15,17,17735
3-Dec-15,18,18783
3-Dec-15,19,18582
3-Dec-15,20,18356
3-Dec-15,21,17907
3-Dec-15,22,17111
3-Dec-15,23,15881
3-Dec-15,24,14819
4-Dec-15,1,13725
4-Dec-15,2,13137
4-Dec-15,3,12845
4-Dec-15,4,12729
4-Dec-15,5,12904
4-Dec-15,6,13676
4-Dec-15,7,14993
4-Dec-15,8,16467
4-Dec-15,9,17082
4-Dec-15,10,17005
4-Dec-15,11,16963
4-Dec-15,12,16827
4-Dec-15,13,16836
4-Dec-15,14,16734
4-Dec-15,15,16713
4-Dec-15,16,16988
4-Dec-15,17,17616
4-Dec-15,18,18276
4-Dec-15,19,18071
4-Dec-15,20,17620
4-Dec-15,21,17308
4-Dec-15,22,16676
4-Dec-15,23,15758
4-Dec-15,24,14537
5-Dec-15,1,13505
5-Dec-15,2,12949
5-Dec-15,3,12705
5-Dec-15,4,12599
5-Dec-15,5,12548
5-Dec-15,6,12828
5-Dec-15,7,13429
5-Dec-15,8,14299
5-Dec-15,9,14970
5-Dec-15,10,15415
5-Dec-15,11,15427
5-Dec-15,12,15367
5-Dec-15,13,15094
5-Dec-15,14,14697
5-Dec-15,15,14696
5-Dec-15,16,14972
5-Dec-15,17,15804
5-Dec-15,18,17021
5-Dec-15,19,16935
5-Dec-15,20,16553
5-Dec-15,21,16199
5-Dec-15,22,15728
5-Dec-15,23,14944
5-Dec-15,24,13965
6-Dec-15,1,13207
6-Dec-15,2,12676
6-Dec-15,3,12380
6-Dec-15,4,12309
6-Dec-15,5,12363
6-Dec-15,6,12496
6-Dec-15,7,12862
6-Dec-15,8,13421
6-Dec-15,9,14055
6-Dec-15,10,14753
6-Dec-15,11,14921
6-Dec-15,12,14843
6-Dec-15,13,14816
6-Dec-15,14,14551
6-Dec-15,15,14500
6-Dec-15,16,14778
6-Dec-15,17,15985
6-Dec-15,18,17547
6-Dec-15,19,17508
6-Dec-15,20,17030
6-Dec-15,21,16686
6-Dec-15,22,16123
6-Dec-15,23,15282
6-Dec-15,24,14204
7-Dec-15,1,13519
7-Dec-15,2,13106
7-Dec-15,3,12854
7-Dec-15,4,12784
7-Dec-15,5,12955
7-Dec-15,6,13733
7-Dec-15,7,15137
7-Dec-15,8,16627
7-Dec-15,9,17142
7-Dec-15,10,16911
7-Dec-15,11,17140
7-Dec-15,12,17226
7-Dec-15,13,17015
7-Dec-15,14,16935
7-Dec-15,15,16833
7-Dec-15,16,17187
7-Dec-15,17,18152
7-Dec-15,18,19064
7-Dec-15,19,18788
7-Dec-15,20,18512
7-Dec-15,21,18216
7-Dec-15,22,17535
7-Dec-15,23,16325
7-Dec-15,24,14939
8-Dec-15,1,13985
8-Dec-15,2,13459
8-Dec-15,3,13290
8-Dec-15,4,13084
8-Dec-15,5,13191
8-Dec-15,6,13795
8-Dec-15,7,15193
8-Dec-15,8,16653
8-Dec-15,9,16931
8-Dec-15,10,16844
8-Dec-15,11,16871
8-Dec-15,12,16721
8-Dec-15,13,16498
8-Dec-15,14,16589
8-Dec-15,15,16710
8-Dec-15,16,17191
8-Dec-15,17,18276
8-Dec-15,18,18970
8-Dec-15,19,18781
8-Dec-15,20,18469
8-Dec-15,21,18009
8-Dec-15,22,17336
8-Dec-15,23,16157
8-Dec-15,24,14751
9-Dec-15,1,13817
9-Dec-15,2,13182
9-Dec-15,3,12814
9-Dec-15,4,12628
9-Dec-15,5,12785
9-Dec-15,6,13504
9-Dec-15,7,14913
9-Dec-15,8,16296
9-Dec-15,9,16372
9-Dec-15,10,16055
9-Dec-15,11,15682
9-Dec-15,12,15494
9-Dec-15,13,15312
9-Dec-15,14,15643
9-Dec-15,15,15894
9-Dec-15,16,16353
9-Dec-15,17,17514
9-Dec-15,18,18257
9-Dec-15,19,17972
9-Dec-15,20,17899
9-Dec-15,21,17541
9-Dec-15,22,16875
9-Dec-15,23,15577
9-Dec-15,24,14205
10-Dec-15,1,13337
10-Dec-15,2,12916
10-Dec-15,3,12540
10-Dec-15,4,12516
10-Dec-15,5,12539
10-Dec-15,6,12917
10-Dec-15,7,14301
10-Dec-15,8,16174
10-Dec-15,9,16244
10-Dec-15,10,15995
10-Dec-15,11,15967
10-Dec-15,12,15988
10-Dec-15,13,15814
10-Dec-15,14,15828
10-Dec-15,15,15964
10-Dec-15,16,16204
10-Dec-15,17,17059
10-Dec-15,18,17906
10-Dec-15,19,17736
10-Dec-15,20,17614
10-Dec-15,21,17305
10-Dec-15,22,16468
10-Dec-15,23,15261
10-Dec-15,24,13881
11-Dec-15,1,12837
11-Dec-15,2,12205
11-Dec-15,3,11940
11-Dec-15,4,11868
11-Dec-15,5,11960
11-Dec-15,6,12642
11-Dec-15,7,14172
11-Dec-15,8,15734
11-Dec-15,9,15804
11-Dec-15,10,15333
11-Dec-15,11,15024
11-Dec-15,12,15126
11-Dec-15,13,15146
11-Dec-15,14,15316
11-Dec-15,15,15598
11-Dec-15,16,15912
11-Dec-15,17,16727
11-Dec-15,18,17713
11-Dec-15,19,17550
11-Dec-15,20,17325
11-Dec-15,21,17051
11-Dec-15,22,16474
11-Dec-15,23,15513
11-Dec-15,24,14333
12-Dec-15,1,13352
12-Dec-15,2,12695
12-Dec-15,3,12336
12-Dec-15,4,12173
12-Dec-15,5,12137
12-Dec-15,6,12350
12-Dec-15,7,13029
12-Dec-15,8,13965
12-Dec-15,9,14707
12-Dec-15,10,15245
12-Dec-15,11,15479
12-Dec-15,12,15620
12-Dec-15,13,15545
12-Dec-15,14,15519
12-Dec-15,15,15655
12-Dec-15,16,15848
12-Dec-15,17,16570
12-Dec-15,18,17229
12-Dec-15,19,16809
12-Dec-15,20,16396
12-Dec-15,21,15937
12-Dec-15,22,15493
12-Dec-15,23,14713
12-Dec-15,24,13713
13-Dec-15,1,12798
13-Dec-15,2,12300
13-Dec-15,3,11964
13-Dec-15,4,11743
13-Dec-15,5,11723
13-Dec-15,6,11910
13-Dec-15,7,12313
13-Dec-15,8,13110
13-Dec-15,9,13755
13-Dec-15,10,14367
13-Dec-15,11,14926
13-Dec-15,12,15114
13-Dec-15,13,15301
13-Dec-15,14,15351
13-Dec-15,15,15559
13-Dec-15,16,15886
13-Dec-15,17,16925
13-Dec-15,18,17648
13-Dec-15,19,17107
13-Dec-15,20,16709
13-Dec-15,21,16324
13-Dec-15,22,15834
13-Dec-15,23,14780
13-Dec-15,24,13829
14-Dec-15,1,12937
14-Dec-15,2,12352
14-Dec-15,3,12162
14-Dec-15,4,12071
14-Dec-15,5,12203
14-Dec-15,6,12992
14-Dec-15,7,14348
14-Dec-15,8,15900
14-Dec-15,9,16272
14-Dec-15,10,16138
14-Dec-15,11,16249
14-Dec-15,12,16329
14-Dec-15,13,16302
14-Dec-15,14,16195
14-Dec-15,15,16285
14-Dec-15,16,16399
14-Dec-15,17,17517
14-Dec-15,18,18335
14-Dec-15,19,17942
14-Dec-15,20,17635
14-Dec-15,21,17420
14-Dec-15,22,16661
14-Dec-15,23,15436
14-Dec-15,24,14022
15-Dec-15,1,13128
15-Dec-15,2,12603
15-Dec-15,3,12257
15-Dec-15,4,12107
15-Dec-15,5,12199
15-Dec-15,6,12939
15-Dec-15,7,14428
15-Dec-15,8,16012
15-Dec-15,9,16275
15-Dec-15,10,16251
15-Dec-15,11,16344
15-Dec-15,12,16483
15-Dec-15,13,16425
15-Dec-15,14,16591
15-Dec-15,15,16754
15-Dec-15,16,16851
15-Dec-15,17,17875
15-Dec-15,18,18909
15-Dec-15,19,18862
15-Dec-15,20,18544
15-Dec-15,21,18283
15-Dec-15,22,17585
15-Dec-15,23,16464
15-Dec-15,24,15069
16-Dec-15,1,14041
16-Dec-15,2,13629
16-Dec-15,3,13359
16-Dec-15,4,13335
16-Dec-15,5,13439
16-Dec-15,6,14069
16-Dec-15,7,15459
16-Dec-15,8,16749
16-Dec-15,9,16932
16-Dec-15,10,16795
16-Dec-15,11,17208
16-Dec-15,12,17230
16-Dec-15,13,17149
16-Dec-15,14,17288
16-Dec-15,15,17278
16-Dec-15,16,17266
16-Dec-15,17,18037
16-Dec-15,18,18901
16-Dec-15,19,18627
16-Dec-15,20,18567
16-Dec-15,21,18130
16-Dec-15,22,17484
16-Dec-15,23,16170
16-Dec-15,24,14874
17-Dec-15,1,13679
17-Dec-15,2,13171
17-Dec-15,3,12826
17-Dec-15,4,12830
17-Dec-15,5,12745
17-Dec-15,6,13352
17-Dec-15,7,14769
17-Dec-15,8,16395
17-Dec-15,9,16694
17-Dec-15,10,16679
17-Dec-15,11,16531
17-Dec-15,12,16366
17-Dec-15,13,16240
17-Dec-15,14,16209
17-Dec-15,15,16284
17-Dec-15,16,16514
17-Dec-15,17,17484
17-Dec-15,18,18500
17-Dec-15,19,18424
17-Dec-15,20,18235
17-Dec-15,21,17742
17-Dec-15,22,17280
17-Dec-15,23,16279
17-Dec-15,24,14845
18-Dec-15,1,13806
18-Dec-15,2,13225
18-Dec-15,3,12957
18-Dec-15,4,13036
18-Dec-15,5,13266
18-Dec-15,6,13883
18-Dec-15,7,15185
18-Dec-15,8,16677
18-Dec-15,9,17142
18-Dec-15,10,16993
18-Dec-15,11,16868
18-Dec-15,12,16817
18-Dec-15,13,16573
18-Dec-15,14,16463
18-Dec-15,15,16619
18-Dec-15,16,16725
18-Dec-15,17,17645
18-Dec-15,18,18550
18-Dec-15,19,18395
18-Dec-15,20,18109
18-Dec-15,21,17753
18-Dec-15,22,17256
18-Dec-15,23,16089
18-Dec-15,24,14857
19-Dec-15,1,13967
19-Dec-15,2,13460
19-Dec-15,3,13151
19-Dec-15,4,12997
19-Dec-15,5,13022
19-Dec-15,6,13425
19-Dec-15,7,13984
19-Dec-15,8,14914
19-Dec-15,9,15684
19-Dec-15,10,15985
19-Dec-15,11,16220
19-Dec-15,12,16335
19-Dec-15,13,16402
19-Dec-15,14,16453
19-Dec-15,15,16483
19-Dec-15,16,16472
19-Dec-15,17,17407
19-Dec-15,18,18231
19-Dec-15,19,17887
19-Dec-15,20,17477
19-Dec-15,21,16974
19-Dec-15,22,16529
19-Dec-15,23,15708
19-Dec-15,24,14844
20-Dec-15,1,14021
20-Dec-15,2,13531
20-Dec-15,3,13263
20-Dec-15,4,13157
20-Dec-15,5,13089
20-Dec-15,6,13217
20-Dec-15,7,13629
20-Dec-15,8,14235
20-Dec-15,9,14746
20-Dec-15,10,14967
20-Dec-15,11,14891
20-Dec-15,12,14775
20-Dec-15,13,14984
20-Dec-15,14,15064
20-Dec-15,15,15179
20-Dec-15,16,15618
20-Dec-15,17,16453
20-Dec-15,18,17815
20-Dec-15,19,17605
20-Dec-15,20,17249
20-Dec-15,21,16861
20-Dec-15,22,16302
20-Dec-15,23,15300
20-Dec-15,24,14273
21-Dec-15,1,13422
21-Dec-15,2,12964
21-Dec-15,3,12717
21-Dec-15,4,12646
21-Dec-15,5,12721
21-Dec-15,6,13544
21-Dec-15,7,14609
21-Dec-15,8,15702
21-Dec-15,9,16341
21-Dec-15,10,16708
21-Dec-15,11,17026
21-Dec-15,12,17243
21-Dec-15,13,17036
21-Dec-15,14,17079
21-Dec-15,15,17013
21-Dec-15,16,17167
21-Dec-15,17,17790
21-Dec-15,18,18527
21-Dec-15,19,18234
21-Dec-15,20,17984
21-Dec-15,21,17597
21-Dec-15,22,16962
21-Dec-15,23,15750
21-Dec-15,24,14530
22-Dec-15,1,13565
22-Dec-15,2,12961
22-Dec-15,3,12649
22-Dec-15,4,12557
22-Dec-15,5,12612
22-Dec-15,6,13192
22-Dec-15,7,14230
22-Dec-15,8,15595
22-Dec-15,9,16179
22-Dec-15,10,16498
22-Dec-15,11,16716
22-Dec-15,12,16703
22-Dec-15,13,16708
22-Dec-15,14,16504
22-Dec-15,15,16328
22-Dec-15,16,16249
22-Dec-15,17,17248
22-Dec-15,18,17991
22-Dec-15,19,17844
22-Dec-15,20,17689
22-Dec-15,21,17438
22-Dec-15,22,16922
22-Dec-15,23,15839
22-Dec-15,24,14620
23-Dec-15,1,13591
23-Dec-15,2,12838
23-Dec-15,3,12471
23-Dec-15,4,12292
23-Dec-15,5,12308
23-Dec-15,6,12935
23-Dec-15,7,13908
23-Dec-15,8,15134
23-Dec-15,9,15571
23-Dec-15,10,15919
23-Dec-15,11,16009
23-Dec-15,12,15998
23-Dec-15,13,15851
23-Dec-15,14,15709
23-Dec-15,15,15631
23-Dec-15,16,15635
23-Dec-15,17,16401
23-Dec-15,18,17366
23-Dec-15,19,17205
23-Dec-15,20,17010
23-Dec-15,21,16753
23-Dec-15,22,16086
23-Dec-15,23,14825
23-Dec-15,24,13552
24-Dec-15,1,12402
24-Dec-15,2,11739
24-Dec-15,3,11307
24-Dec-15,4,11215
24-Dec-15,5,11178
24-Dec-15,6,11522
24-Dec-15,7,12098
24-Dec-15,8,13001
24-Dec-15,9,13486
24-Dec-15,10,13615
24-Dec-15,11,13366
24-Dec-15,12,13102
24-Dec-15,13,12838
24-Dec-15,14,12689
24-Dec-15,15,12896
24-Dec-15,16,13453
24-Dec-15,17,14432
24-Dec-15,18,15805
24-Dec-15,19,15345
24-Dec-15,20,14828
24-Dec-15,21,14530
24-Dec-15,22,14151
24-Dec-15,23,13547
24-Dec-15,24,12800
25-Dec-15,1,12083
25-Dec-15,2,11425
25-Dec-15,3,11041
25-Dec-15,4,10811
25-Dec-15,5,10831
25-Dec-15,6,11062
25-Dec-15,7,11528
25-Dec-15,8,12175
25-Dec-15,9,12922
25-Dec-15,10,13390
25-Dec-15,11,13430
25-Dec-15,12,13337
25-Dec-15,13,13184
25-Dec-15,14,13124
25-Dec-15,15,13199
25-Dec-15,16,13382
25-Dec-15,17,14075
25-Dec-15,18,14855
25-Dec-15,19,14393
25-Dec-15,20,14040
25-Dec-15,21,13987
25-Dec-15,22,13816
25-Dec-15,23,13322
25-Dec-15,24,12530
26-Dec-15,1,11952
26-Dec-15,2,11337
26-Dec-15,3,11046
26-Dec-15,4,10951
26-Dec-15,5,10957
26-Dec-15,6,11188
26-Dec-15,7,11705
26-Dec-15,8,12401
26-Dec-15,9,12842
26-Dec-15,10,13071
26-Dec-15,11,13060
26-Dec-15,12,13244
26-Dec-15,13,13398
26-Dec-15,14,13727
26-Dec-15,15,14053
26-Dec-15,16,14299
26-Dec-15,17,15077
26-Dec-15,18,15958
26-Dec-15,19,15547
26-Dec-15,20,15337
26-Dec-15,21,15552
26-Dec-15,22,15166
26-Dec-15,23,14483
26-Dec-15,24,13504
27-Dec-15,1,12669
27-Dec-15,2,12303
27-Dec-15,3,12030
27-Dec-15,4,11823
27-Dec-15,5,11880
27-Dec-15,6,11825
27-Dec-15,7,12099
27-Dec-15,8,12687
27-Dec-15,9,13134
27-Dec-15,10,13911
27-Dec-15,11,14502
27-Dec-15,12,14862
27-Dec-15,13,14925
27-Dec-15,14,14868
27-Dec-15,15,14685
